ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
15751,Thins - Garam Masala,5004,"Snacks, Dry Fruits, Nuts",Smoor,230,270,"Healthy, Baked Snacks",
15752,"Three-in-1 Roasted Seeds - Sunflower, Pumpkin and Flax Seeds",5004,"Snacks, Dry Fruits, Nuts",Urban Platter,213,250,"Healthy, Baked Snacks",
15753,Almonds - California Almonds,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,1290,1290,Dry Fruits & Berries,
15754,Dark Chocolate Almonds,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,385,385,Dry Fruits & Berries,
15755,Noi Crispy Seaweed With Almond Slices Original - Baked,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,166,195,Trail & Cocktail Mixes,4.2
15756,Noi Crispy Seaweed With Almond Slices Hot & Spicy - Baked,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,166,195,Trail & Cocktail Mixes,4
15757,Nacho Crisps - Sea Salt,5004,"Snacks, Dry Fruits, Nuts",Cornitos,77,85,Nachos & Chips,4.1
15758,Taco Shells - 4 Inches,5004,"Snacks, Dry Fruits, Nuts",Cornitos,88,110,Nachos & Chips,3.6
15759,Tortilla - Original Wrap,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,190,190,Nachos & Chips,4.4
15760,Nacho Crisps Tomato Mexicana 150 g + Heineken0.0 Non Alcoholic Beer 330 ml,5004,"Snacks, Dry Fruits, Nuts",Cornitos,133,160,Nachos & Chips,
15761,Exotic Flavor Nachos & Salsa Combo,5004,"Snacks, Dry Fruits, Nuts",Cornitos,52,65,Nachos & Chips,4.3
15762,Popcorn - Nutty Tuxedo Chocolate,5004,"Snacks, Dry Fruits, Nuts",4700BC,170,200,Gourmet Popcorn,
15763,Dried - Cranberries 200G + Prunes 200G + Apricots 200G + Blueberries 150G,5004,"Snacks, Dry Fruits, Nuts",Happilo,1280,1280,Dry Fruits & Berries,
15764,Roasted Cashews - Lightly Salted,5004,"Snacks, Dry Fruits, Nuts",Cornitos,349,375,Roasted Seeds & Nuts,4
15765,Nachos - Quinoa,5004,"Snacks, Dry Fruits, Nuts",Cornitos,48,60,Nachos & Chips,4.1
15766,Nachos - Melange,5004,"Snacks, Dry Fruits, Nuts",Cornitos,40,50,Nachos & Chips,3.9
15767,Potato Chips - Rock Sea Salt & English Vinegar,5004,"Snacks, Dry Fruits, Nuts",Kettle Studio,40,40,Nachos & Chips,3.5
15768,Chia Seeds,5004,"Snacks, Dry Fruits, Nuts",By Nature,350,350,Roasted Seeds & Nuts,4.3
15769,Makka Corn Kernels,5004,"Snacks, Dry Fruits, Nuts",4700BC,35,35,Gourmet Popcorn,
15770,Cranberry Blueberry Fusion,5004,"Snacks, Dry Fruits, Nuts",Rostaa,277,380,Trail & Cocktail Mixes,4.3
15771,"Pumpkin Seeds - Roasted, Salted",5004,"Snacks, Dry Fruits, Nuts",Cornitos,204,240,Roasted Seeds & Nuts,4.4
15772,Premium International Omani Dates,5004,"Snacks, Dry Fruits, Nuts",Happilo,286,440,Dry Fruits & Berries,
15773,Potato Chips - Sharp Jalapeno & Cheese Cream,5004,"Snacks, Dry Fruits, Nuts",Kettle Studio,99,99,Nachos & Chips,3.5
15774,"Walnut - Inshell, California",5004,"Snacks, Dry Fruits, Nuts",REGENCY,425,499,Dry Fruits & Berries,
15775,Pumpkin Seeds - Roasted,5004,"Snacks, Dry Fruits, Nuts",Cornitos,34,40,Roasted Seeds & Nuts,4.3
15776,"Pumpkin seeds - Raw, Authentic, All Natural, Premium",5004,"Snacks, Dry Fruits, Nuts",Happilo,184,275,"Healthy, Baked Snacks",
15777,Naan Chips - Butter Garlic,5004,"Snacks, Dry Fruits, Nuts",Wingreens Farms,95,95,Nachos & Chips,3.9
15778,Chips - Keralas Nendran Banana,5004,"Snacks, Dry Fruits, Nuts",Delight Foods,130,130,Nachos & Chips,4.4
15779,Organic Brown Rice Cake,5004,"Snacks, Dry Fruits, Nuts",Wise Crack,127,149,"Healthy, Baked Snacks",
15780,Peanut - Premium Salted,5004,"Snacks, Dry Fruits, Nuts",Cornitos,85,100,Roasted Seeds & Nuts,4.4
15781,"Almonds - Roasted, Lightly Salted",5004,"Snacks, Dry Fruits, Nuts",Cornitos,316,340,Roasted Seeds & Nuts,4.2
15782,Nachos - Beetroot,5004,"Snacks, Dry Fruits, Nuts",Cornitos,40,50,Nachos & Chips,4.1
15783,Gourmet Makhana - Salt & Black Pepper,5004,"Snacks, Dry Fruits, Nuts",NuttyFox,150,150,"Healthy, Baked Snacks",
15784,Nacho Round Chips,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,81,90,Nachos & Chips,4.5
15785,8 Plain Tortillas Great Source Of Fiber,5004,"Snacks, Dry Fruits, Nuts",Deli Sun,175,175,Nachos & Chips,4.4
15786,Sunflower Seeds - Honey Flavour,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,30,30,Roasted Seeds & Nuts,4.2
15787,Pistachios,5004,"Snacks, Dry Fruits, Nuts",Rostaa,1092,1680,Dry Fruits & Berries,
15788,Dates - Delightful Farm Fresh Medjool,5004,"Snacks, Dry Fruits, Nuts",Rostaa,1378,1680,Roasted Seeds & Nuts,1.8
15789,Cheese Makhana,5004,"Snacks, Dry Fruits, Nuts",FabBox,79,79,"Healthy, Baked Snacks",
15790,Authentic Chia Seeds - Black,5004,"Snacks, Dry Fruits, Nuts",Nourish You,225,225,Roasted Seeds & Nuts,4.6
15791,"Berries Mix - Mix of Whole Dried Cranberries & Whole Dried Blueberries, Antioxidant Rich, Healthy Snack",5004,"Snacks, Dry Fruits, Nuts",True Elements,50,50,Dry Fruits & Berries,
15792,"Chips - Pita, Baked, Tangy Cheese, Multigrain",5004,"Snacks, Dry Fruits, Nuts",Appitas,95,95,Nachos & Chips,3.4
15793,Nacho Chips - Jalapeno + Corn Chips - Cream & Onion + Corn Twist - Tomato (100 g),5004,"Snacks, Dry Fruits, Nuts",Makino,141,210,Nachos & Chips,
15794,4700BC Instant Popcorn - Butter 90 g + Radler - Mint Lime 300 ml Can,5004,"Snacks, Dry Fruits, Nuts",bb Combo,58,75,Gourmet Popcorn,
15795,Premium Raw Organic Holy Basil Seeds,5004,"Snacks, Dry Fruits, Nuts",Happilo,99,165,Roasted Seeds & Nuts,3.9
15796,4700BC Instant Popcorn - Natural 90 g + Radler - Mint Lime 300 ml Can,5004,"Snacks, Dry Fruits, Nuts",bb Combo,58,75,Gourmet Popcorn,
15797,Chana Jor - Roasted,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,59,59,"Healthy, Baked Snacks",
15798,Namkeen - Chana Jor Garm Masala,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,Roasted Seeds & Nuts,3.4
15799,Tortilla Chips - Cheese,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,30,30,Nachos & Chips,4.1
15800,Premium Kalmi Dates,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,450,450,Dry Fruits & Berries,
15801,Californian Almonds,5004,"Snacks, Dry Fruits, Nuts",Disano,249,395,Dry Fruits & Berries,
15802,"Chips - Pita, Parmesan And Mediterranean",5004,"Snacks, Dry Fruits, Nuts",Appitas,40,40,Nachos & Chips,3.6
15803,Dry Fruits - Extra Light Broken Walnut Kernels,5004,"Snacks, Dry Fruits, Nuts",Ziofit,238,475,Dry Fruits & Berries,
15804,"Chips - Pita, Jalapeno",5004,"Snacks, Dry Fruits, Nuts",Appitas,95,95,Nachos & Chips,3.5
15805,"Sports Mix - Roasted Almonds, Cashews, Pistachios, Dried Blueberries, Cranberries & Raisins",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,585,585,Dry Fruits & Berries,
15806,Chia Seeds 100 g + Pumpkin Seeds 100 g,5004,"Snacks, Dry Fruits, Nuts",By Nature,400,400,Roasted Seeds & Nuts,
15807,Cocktail Nuts,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,65,65,Dry Fruits & Berries,
15808,Gourmet Makhana - Chilly Lemon,5004,"Snacks, Dry Fruits, Nuts",NuttyFox,160,160,"Healthy, Baked Snacks",
15809,Nuts & Seeds Trail Mix - Tangy Tomato,5004,"Snacks, Dry Fruits, Nuts",Yoga bar,40,40,"Healthy, Baked Snacks",
15810,Kiwi - Dried,5004,"Snacks, Dry Fruits, Nuts",REGENCY,165,197,Dry Fruits & Berries,
15811,Premium International Exotic Dried Goji Berries,5004,"Snacks, Dry Fruits, Nuts",Happilo,177,295,Dry Fruits & Berries,
15812,Nimbu Roasted Chana Jor,5004,"Snacks, Dry Fruits, Nuts",FabBox,60,60,"Healthy, Baked Snacks",
15813,Tasty Ragi Chivda,5004,"Snacks, Dry Fruits, Nuts",Graminway,99,99,"Healthy, Baked Snacks",
15814,"Trail Mix- Gluten-free, Keto, High Protein",5004,"Snacks, Dry Fruits, Nuts",She made,161,240,Trail & Cocktail Mixes,5
15815,Premium Raw Sunflower Seeds - No Shells,5004,"Snacks, Dry Fruits, Nuts",Happilo,93,155,Roasted Seeds & Nuts,4.8
15816,Raw Watermelon Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,125,125,"Healthy, Baked Snacks",
15817,Roasted Coconut Chips - Simply Sweet,5004,"Snacks, Dry Fruits, Nuts",BLUFF,72,80,"Healthy, Baked Snacks",
15818,Roasted Cashews - Pepper & Herbs,5004,"Snacks, Dry Fruits, Nuts",Cornitos,43,50,Roasted Seeds & Nuts,3.9
15819,Yellow Corn Chips,5004,"Snacks, Dry Fruits, Nuts",Graminway,99,99,Nachos & Chips,3.6
15820,Keto Nachos,5004,"Snacks, Dry Fruits, Nuts",Ketofy,299,299,Nachos & Chips,3.4
15821,Premium Seedless Afghani Green Raisins,5004,"Snacks, Dry Fruits, Nuts",Happilo,245,245,Dry Fruits & Berries,
15822,"Premium Almonds - Californian, Roasted & Salted",5004,"Snacks, Dry Fruits, Nuts",Happilo,60,60,Dry Fruits & Berries,
15823,Cashew Nuts - Black Pepper,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,75,75,Dry Fruits & Berries,
15824,"Chips - Pita, Piri Piri",5004,"Snacks, Dry Fruits, Nuts",Appitas,40,40,Nachos & Chips,3.5
15825,"Assorted Just Berries, Fruits, Nuts and Seeds pack",5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,229,365,Dry Fruits & Berries,
15826,Raw Chia Basil Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,450,450,"Healthy, Baked Snacks",
15827,Basil Seeds,5004,"Snacks, Dry Fruits, Nuts",Organicana,175,175,Roasted Seeds & Nuts,4
15828,Flax Seeds - Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,400,400,Roasted Seeds & Nuts,3.9
15829,Premium International Dried Tropical Fruit Medley,5004,"Snacks, Dry Fruits, Nuts",Happilo,212,265,Dry Fruits & Berries,
15830,Fruit Berry Fusion,5004,"Snacks, Dry Fruits, Nuts",Rostaa,266,320,Dry Fruits & Berries,
15831,"Roasted California - Almonds, Lightly Salted",5004,"Snacks, Dry Fruits, Nuts",Cornitos,43,50,Dry Fruits & Berries,
15832,Jumbo Pudina Makhana,5004,"Snacks, Dry Fruits, Nuts",FabBox,79,79,"Healthy, Baked Snacks",
15833,Makhana - Himalayan Salt & Pepper,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,79,79,"Healthy, Baked Snacks",
15834,Premium Raw Organic Authentic Flaxseeds,5004,"Snacks, Dry Fruits, Nuts",Happilo,59,99,Roasted Seeds & Nuts,4.5
15835,Cashew - W240,5004,"Snacks, Dry Fruits, Nuts",REGENCY,180,195,Dry Fruits & Berries,
15836,Sunflower Seeds - Roasted,5004,"Snacks, Dry Fruits, Nuts",True Elements,146,149,Roasted Seeds & Nuts,4
15837,Onion - Rings,5004,"Snacks, Dry Fruits, Nuts",Miaow Miaow,75,75,"Healthy, Baked Snacks",
15838,Trail Mix,5004,"Snacks, Dry Fruits, Nuts",Chai Point,70,70,Trail & Cocktail Mixes,4
15839,Tropical Nuts & Fruits Mix,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,281,330,Dry Fruits & Berries,
15840,Roasted Coconut Chips - Pepper Power,5004,"Snacks, Dry Fruits, Nuts",BLUFF,72,80,"Healthy, Baked Snacks",
15841,Chips - Soya Twisters,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,89,89,"Healthy, Baked Snacks",
15842,"Premium Almonds - Californian, 100% Natural",5004,"Snacks, Dry Fruits, Nuts",Happilo,50,50,Dry Fruits & Berries,
15843,Microwave Popcorn - Lite,5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15844,Turkish Apricots,5004,"Snacks, Dry Fruits, Nuts",Disano,209,285,Dry Fruits & Berries,
15845,Roasted Watermelon Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,149,149,Roasted Seeds & Nuts,4.3
15846,Baked Coconut Chips - Coffee & Cinnamon,5004,"Snacks, Dry Fruits, Nuts",By Nature,55,55,"Healthy, Baked Snacks",
15847,Rings - Cheese Flavored,5004,"Snacks, Dry Fruits, Nuts",Miaow Miaow,75,75,"Healthy, Baked Snacks",
15848,Roasted Chia Seeds - Premium Chia Seeds for Eating,5004,"Snacks, Dry Fruits, Nuts",True Elements,149,149,Roasted Seeds & Nuts,4.4
15849,Makhana - Smoked Caramel/Gud,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,79,79,"Healthy, Baked Snacks",
15850,California Pistachio,5004,"Snacks, Dry Fruits, Nuts",Disano,309,395,Dry Fruits & Berries,
15851,Nacho Chips - Crunchy Pizza,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,81,90,Nachos & Chips,3.5
15852,Vacuum Fried Chickpea - Chilli,5004,"Snacks, Dry Fruits, Nuts",Phalyum,90,90,"Healthy, Baked Snacks",
15853,Almonds - American,5004,"Snacks, Dry Fruits, Nuts",REGENCY,480,580,Dry Fruits & Berries,
15854,Premium Organic Authentic Flaxseeds - Roasted,5004,"Snacks, Dry Fruits, Nuts",Happilo,75,125,Roasted Seeds & Nuts,4
15855,Organic Idly Podi - MM Special,5004,"Snacks, Dry Fruits, Nuts",Aaha Oho,70,70,"Healthy, Baked Snacks",
15856,"Crackers - Buttermilk & Millet, Roasted Garlic",5004,"Snacks, Dry Fruits, Nuts",Monsoon Harvest,150,150,"Healthy, Baked Snacks",
15857,Peanuts - MexicanStyle,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,50,50,Roasted Seeds & Nuts,4.1
15858,American Chia Seeds,5004,"Snacks, Dry Fruits, Nuts",Disano,209,300,Dry Fruits & Berries,
15859,Preserve - Strawberry,5004,"Snacks, Dry Fruits, Nuts",Bhuira,249,249,Dry Fruits & Berries,
15860,Raw Sunflower Seeds - Premium,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,270,270,Roasted Seeds & Nuts,3.9
15861,Mixture - Sweet N Sour,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,"Healthy, Baked Snacks",
15862,Sweet Potato Chips - Peri-Peri,5004,"Snacks, Dry Fruits, Nuts",FabBox,79,79,"Healthy, Baked Snacks",
15863,Arabian Dates,5004,"Snacks, Dry Fruits, Nuts",Disano,129,210,Dry Fruits & Berries,
15864,Roasted Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,300,300,Roasted Seeds & Nuts,4.5
15865,Pizza Snacks,5004,"Snacks, Dry Fruits, Nuts",Miaow Miaow,75,75,"Healthy, Baked Snacks",
15866,Nuts & Seeds Bar - Dark Chocolate & Sea Salt,5004,"Snacks, Dry Fruits, Nuts",Monsoon Harvest,75,75,Roasted Seeds & Nuts,4.7
15867,Roasted Sesame Seeds,5004,"Snacks, Dry Fruits, Nuts",Mantra,70,70,Roasted Seeds & Nuts,3.7
15868,Pumpkin Seeds,5004,"Snacks, Dry Fruits, Nuts",Disano,239,295,Dry Fruits & Berries,
15869,"Crackers - Buttermilk & Millet, Onion",5004,"Snacks, Dry Fruits, Nuts",Monsoon Harvest,150,150,"Healthy, Baked Snacks",
15870,Seedless Black Dates,5004,"Snacks, Dry Fruits, Nuts",FabBox,185,185,"Healthy, Baked Snacks",
15871,Golden Berries,5004,"Snacks, Dry Fruits, Nuts",Rostaa,452,580,Dry Fruits & Berries,
15872,Mixture - Bajra Puffs Masala,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,Roasted Seeds & Nuts,4.5
15873,Premium Raw Organic Melon Seeds,5004,"Snacks, Dry Fruits, Nuts",Happilo,75,125,Roasted Seeds & Nuts,3.3
15874,Nutrione - Baked Cocktail Nuts,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,190,190,Roasted Seeds & Nuts,3.9
15875,"Sunflower, Pumpkin & Flax Seed Blend - Roasted",5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,320,320,"Healthy, Baked Snacks",
15876,Pumpkin Seeds,5004,"Snacks, Dry Fruits, Nuts",By Nature,225,225,Roasted Seeds & Nuts,4.1
15877,Roasted Coconut Chips - Slightly Salted,5004,"Snacks, Dry Fruits, Nuts",BLUFF,72,80,"Healthy, Baked Snacks",
15878,Beetroot Powder,5004,"Snacks, Dry Fruits, Nuts",Kokos Natural,150,150,Dry Fruits & Berries,
15879,Raw Watermelon Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,190,190,Roasted Seeds & Nuts,3.5
15880,Flaxseeds - Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",NUTRASHIL,95,100,Roasted Seeds & Nuts,4.1
15881,Chia Seeds,5004,"Snacks, Dry Fruits, Nuts",Voila,176,195,Roasted Seeds & Nuts,5
15882,Tangy Peanuts - Tomato,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,Roasted Seeds & Nuts,2
15883,Baked Pretzos - Black & White Sesame,5004,"Snacks, Dry Fruits, Nuts",Hunter's Gourmet,199,325,Nachos & Chips,3
15884,"Baked Coconut Chips - Chocolate, Snack Pack",5004,"Snacks, Dry Fruits, Nuts",By Nature,55,55,"Healthy, Baked Snacks",
15885,Soya Nuts - Roasted,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,49,49,"Healthy, Baked Snacks",
15886,Peanuts - Salted,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,149,175,Roasted Seeds & Nuts,3.9
15887,Pumpkin Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRASHIL,204,240,Dry Fruits & Berries,
15888,Nimbu Roasted Chana Jor 70 g Pouch + Spicy Lemony Chickpeas 70 g,5004,"Snacks, Dry Fruits, Nuts",FabBox,150,150,"Healthy, Baked Snacks",
15889,Nacho Chips - Peri Peri,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,30,30,Nachos & Chips,3.6
15890,Vacuum Fried Okra - Chilli,5004,"Snacks, Dry Fruits, Nuts",Phalyum,90,90,"Healthy, Baked Snacks",
15891,Honey Roasted Cashews,5004,"Snacks, Dry Fruits, Nuts",Nourish Organics,275,275,Roasted Seeds & Nuts,3
15892,Makhana Tangy,5004,"Snacks, Dry Fruits, Nuts",Nummy,120,120,"Healthy, Baked Snacks",
15893,Crunchy Nuts & Berries Muesli - With Almonds & Cranberries,5004,"Snacks, Dry Fruits, Nuts",True Elements,265,295,Dry Fruits & Berries,
15894,Blueberry Plums,5004,"Snacks, Dry Fruits, Nuts",FabBox,125,125,"Healthy, Baked Snacks",
15895,Roasted Sunflower Pumpkin & Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,500,500,Roasted Seeds & Nuts,4.2
15896,Bajra Pearls - Roasted,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,89,89,"Healthy, Baked Snacks",
15897,Premium Roasted Super Seed Mix - Lightly Salted,5004,"Snacks, Dry Fruits, Nuts",Happilo,195,325,Dry Fruits & Berries,
15898,Original Corn Chips,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,120,120,"Healthy, Baked Snacks",
15899,Cottage Style Potato Crisps - Cheese Jalapeno,5004,"Snacks, Dry Fruits, Nuts",Opera,49,60,Nachos & Chips,3.3
15900,Very Berry Antioxidant - Trail Mix,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,169,169,Dry Fruits & Berries,
15901,Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",Mantra,70,70,Roasted Seeds & Nuts,4.7
15902,Fulltoss Masala Masti,5004,"Snacks, Dry Fruits, Nuts",Parle,30,30,Nachos & Chips,2.8
15903,"Crackers - Buttermilk & Millet, Black Pepper",5004,"Snacks, Dry Fruits, Nuts",Monsoon Harvest,150,150,"Healthy, Baked Snacks",
15904,Baked Pretzos - Pizza,5004,"Snacks, Dry Fruits, Nuts",Hunter's Gourmet,199,325,Nachos & Chips,3.5
15905,Nutrione - Baked Cashew Nuts,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,162,190,Roasted Seeds & Nuts,3.5
15906,Figs,5004,"Snacks, Dry Fruits, Nuts",SAPPHERO,670,670,Dry Fruits & Berries,
15907,Mix - Omega Seed,5004,"Snacks, Dry Fruits, Nuts",Nourish Organics,250,250,"Healthy, Baked Snacks",
15908,Organic Roasted Sunflower Seeds,5004,"Snacks, Dry Fruits, Nuts",Earthon,98,98,Roasted Seeds & Nuts,
15909,Dried Prunes,5004,"Snacks, Dry Fruits, Nuts",SnackAmor,220,220,Dry Fruits & Berries,
15910,Dried Cranberries,5004,"Snacks, Dry Fruits, Nuts",PureFoods,90,90,Dry Fruits & Berries,
15911,Premium Raw Organic Gluten Free White Quinoa Seeds,5004,"Snacks, Dry Fruits, Nuts",Happilo,177,295,Roasted Seeds & Nuts,4.7
15912,Savoury - Cheese Rings,5004,"Snacks, Dry Fruits, Nuts",Miaow Miaow,190,190,"Healthy, Baked Snacks",
15913,Berries With Twist,5004,"Snacks, Dry Fruits, Nuts",Graminway,180,180,Roasted Seeds & Nuts,4.2
15914,Namkeen - Beej Masoor Mixture,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,Roasted Seeds & Nuts,
15915,U.S. Cranberries,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,285,285,Dry Fruits & Berries,
15916,Dried Amla Bites,5004,"Snacks, Dry Fruits, Nuts",Go Desi,50,50,Dry Fruits & Berries,
15917,Savoury - Onion Rings,5004,"Snacks, Dry Fruits, Nuts",Miaow Miaow,190,190,"Healthy, Baked Snacks",
15918,Chocolate Wafer Roll,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,272,320,"Healthy, Baked Snacks",
15919,California Almond Mildly Salted,5004,"Snacks, Dry Fruits, Nuts",Disano,279,415,Dry Fruits & Berries,
15920,Energy Bar - Fruit & Nut Natural Sweetness of Honey,5004,"Snacks, Dry Fruits, Nuts",Naturals,190,190,"Healthy, Baked Snacks",
15921,Namkeen - Soya D'Lite,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,Roasted Seeds & Nuts,
15922,American Dried Blueberries,5004,"Snacks, Dry Fruits, Nuts",Disano,499,660,Dry Fruits & Berries,
15923,"Multigrain Crunchy Pops with Bajra Puff, Jowar Puff, Ragi Puff, Wheat Flakes, Healthy Snacks",5004,"Snacks, Dry Fruits, Nuts",True Elements,44,49,"Healthy, Baked Snacks",
15924,Achaari Keto Matthi,5004,"Snacks, Dry Fruits, Nuts",Ketofy,499,499,"Healthy, Baked Snacks",
15925,Sunflower Seeds - Raw,5004,"Snacks, Dry Fruits, Nuts",Abbies,110,110,Roasted Seeds & Nuts,5
15926,Sugarfree Power Mix,5004,"Snacks, Dry Fruits, Nuts",FabBox,400,400,"Healthy, Baked Snacks",
15927,Sun Gift Dried Guava,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,234,275,Dry Fruits & Berries,
15928,Flax & Sesame Seeds Blend - Roasted,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,190,190,"Healthy, Baked Snacks",
15929,Active Sunflower Seeds - Gluten Free,5004,"Snacks, Dry Fruits, Nuts",Nourish Organics,180,180,Roasted Seeds & Nuts,
15930,Seeds - Chia,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,349,349,Roasted Seeds & Nuts,5
15931,Sliced Cranberries - Soft & Moist,5004,"Snacks, Dry Fruits, Nuts",Habit,216,240,Dry Fruits & Berries,
15932,Mixed Seed Chaat,5004,"Snacks, Dry Fruits, Nuts",FabBox,210,210,Roasted Seeds & Nuts,3.4
15933,Broad Beans - PadKhiMoa,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,280,280,Roasted Seeds & Nuts,
15934,Roasted & Salted - California Almonds,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,379,379,Roasted Seeds & Nuts,5
15935,Energy Bar - Fig & Date,5004,"Snacks, Dry Fruits, Nuts",On The Run,50,50,"Healthy, Baked Snacks",
15936,Mixture - Jowar Flakes Tomato,5004,"Snacks, Dry Fruits, Nuts",Roasty Tasty,60,60,Roasted Seeds & Nuts,4
15937,Peri Peri Grills Potato Snack,5004,"Snacks, Dry Fruits, Nuts",Cofresh,35,35,"Healthy, Baked Snacks",
15938,Raisins,5004,"Snacks, Dry Fruits, Nuts",Organic Origins,372,372,Dry Fruits & Berries,
15939,Vacuum Fried Potato - Chatpata Golgappa,5004,"Snacks, Dry Fruits, Nuts",Phalyum,90,90,"Healthy, Baked Snacks",
15940,Soft Dried Turkish Figs,5004,"Snacks, Dry Fruits, Nuts",DOLE,145,145,Dry Fruits & Berries,
15941,Lemon Tossed Soyabeans,5004,"Snacks, Dry Fruits, Nuts",FabBox,50,50,"Healthy, Baked Snacks",
15942,"Popcorn - Lite Butter, 94% Fat Free",5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15943,Fruit & Nut Trail Mix,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,169,169,Dry Fruits & Berries,
15944,Hawaiian Trail Mix,5004,"Snacks, Dry Fruits, Nuts",Nutty Yogi,169,169,Dry Fruits & Berries,
15945,"Pistachios - Jumbo, Roasted, Lightly Salted",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,420,420,Roasted Seeds & Nuts,3.5
15946,Digestive Seeds,5004,"Snacks, Dry Fruits, Nuts",Mantra,70,70,Roasted Seeds & Nuts,4.3
15947,Flax Seeds - Raw,5004,"Snacks, Dry Fruits, Nuts",True Elements,250,250,Roasted Seeds & Nuts,4.4
15948,Chips - Mediterranean,5004,"Snacks, Dry Fruits, Nuts",Terra,395,395,Nachos & Chips,4
15949,Cheese & Onion Grills Potato Snack,5004,"Snacks, Dry Fruits, Nuts",Cofresh,35,35,"Healthy, Baked Snacks",
15950,Watermelon Seeds - Roasted,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,210,210,"Healthy, Baked Snacks",
15951,Sunflower Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRASHIL,126,140,Dry Fruits & Berries,
15952,Keto Matthi,5004,"Snacks, Dry Fruits, Nuts",Ketofy,299,299,"Healthy, Baked Snacks",
15953,Pumpkin Seeds - Turmeric Coated,5004,"Snacks, Dry Fruits, Nuts",SnackAmor,199,199,Roasted Seeds & Nuts,
