OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7659709,57330,6,25-11-2021,1,03-12-2021,09-12-2021,15820
7659710,57524,4,25-11-2021,6,03-12-2021,17-12-2021,40859
7659711,57569,4,25-11-2021,4,03-12-2021,11-12-2021,15997
7659712,57137,3,25-11-2021,3,05-12-2021,22-12-2021,878.24
7659713,57559,4,25-11-2021,3,28-11-2021,29-11-2021,952
7659714,57180,5,25-11-2021,5,30-11-2021,01-12-2021,750
7659715,57183,4,25-11-2021,4,27-11-2021,03-12-2021,5051
7659716,57327,4,25-11-2021,3,02-12-2021,16-12-2021,36035
7659717,57556,3,26-11-2021,3,06-12-2021,13-12-2021,5797.44
7659718,57521,3,26-11-2021,7,06-12-2021,20-12-2021,9186.32
7659719,57438,4,26-11-2021,7,04-12-2021,12-12-2021,20947
7659720,57102,3,26-11-2021,2,05-12-2021,22-12-2021,3252.48
7659721,57583,6,26-11-2021,5,27-11-2021,10-12-2021,23769
7659722,57513,3,26-11-2021,2,04-12-2021,20-12-2021,6513.76
7659723,57284,4,26-11-2021,4,02-12-2021,09-12-2021,7284
7659724,57458,5,26-11-2021,1,01-12-2021,15-12-2021,4308
7659725,57554,3,26-11-2021,3,27-11-2021,04-12-2021,38949.68
7659726,57554,4,26-11-2021,4,29-11-2021,11-12-2021,700
7659727,57553,4,26-11-2021,8,29-11-2021,04-12-2021,9030
7659728,57545,3,26-11-2021,4,29-11-2021,30-11-2021,1306.8
7659729,57534,4,26-11-2021,8,02-12-2021,18-12-2021,6314
7659730,57279,4,26-11-2021,2,29-11-2021,04-12-2021,2970
7659731,57281,4,26-11-2021,5,30-11-2021,12-12-2021,20302
7659732,57516,4,26-11-2021,3,28-11-2021,29-11-2021,10010
7659733,57589,4,26-11-2021,8,01-12-2021,07-12-2021,16100
7659734,57089,4,26-11-2021,2,06-12-2021,16-12-2021,47609
7659735,57313,4,26-11-2021,6,27-11-2021,14-12-2021,952
7659736,57553,6,26-11-2021,7,06-12-2021,08-12-2021,4231
7659737,57516,5,26-11-2021,7,29-11-2021,02-12-2021,25241
7659738,57543,6,27-11-2021,8,30-11-2021,12-12-2021,9950
7659739,57571,3,27-11-2021,3,06-12-2021,08-12-2021,27058.24
7659740,57419,4,27-11-2021,7,01-12-2021,02-12-2021,30614
7659741,57432,3,27-11-2021,2,29-11-2021,05-12-2021,9598.16
7659742,57587,4,27-11-2021,3,28-11-2021,29-11-2021,6511
7659743,57589,3,27-11-2021,4,07-12-2021,26-12-2021,24120.8
7659744,57499,4,27-11-2021,3,30-11-2021,12-12-2021,11900
7659745,57592,4,27-11-2021,3,29-11-2021,17-12-2021,29045
7659746,57463,5,27-11-2021,1,29-11-2021,01-12-2021,15370
7659747,57352,3,27-11-2021,4,30-11-2021,11-12-2021,8682.08
7659748,57427,4,27-11-2021,6,05-12-2021,17-12-2021,7405
7659749,57485,4,27-11-2021,4,05-12-2021,14-12-2021,1290
7659750,57370,6,27-11-2021,8,28-11-2021,01-12-2021,24240
7659751,57377,3,27-11-2021,3,07-12-2021,09-12-2021,8189.28
7659752,57580,4,27-11-2021,2,01-12-2021,11-12-2021,47309
7659753,57590,4,27-11-2021,1,02-12-2021,06-12-2021,8430
7659754,57553,4,27-11-2021,1,06-12-2021,26-12-2021,59232
7659755,57575,6,27-11-2021,7,30-11-2021,11-12-2021,1160
7659756,57313,3,27-11-2021,5,28-11-2021,12-12-2021,3478.64
7659757,57375,4,27-11-2021,8,04-12-2021,22-12-2021,12665
7659758,57549,4,28-11-2021,3,07-12-2021,17-12-2021,6003
7659759,57464,4,28-11-2021,4,02-12-2021,19-12-2021,12313
7659760,57246,4,28-11-2021,2,07-12-2021,15-12-2021,18027
7659761,57480,4,28-11-2021,8,04-12-2021,19-12-2021,11185
7659762,57383,3,28-11-2021,3,02-12-2021,10-12-2021,2383.92
7659763,57520,3,28-11-2021,3,05-12-2021,22-12-2021,26885.76
7659764,57182,5,28-11-2021,1,01-12-2021,14-12-2021,9110
7659765,57585,4,28-11-2021,2,02-12-2021,09-12-2021,29527
7659766,57592,3,28-11-2021,3,02-12-2021,17-12-2021,29956.08
7659767,57260,3,28-11-2021,6,30-11-2021,14-12-2021,13049.52
7659768,57575,4,28-11-2021,7,08-12-2021,09-12-2021,14183
7659769,57579,6,28-11-2021,1,05-12-2021,25-12-2021,2599
7659770,57536,4,28-11-2021,7,30-11-2021,19-12-2021,23124
7659771,57124,4,28-11-2021,8,07-12-2021,23-12-2021,41118
7659772,57423,4,28-11-2021,1,08-12-2021,10-12-2021,59833
7659773,57188,3,28-11-2021,5,07-12-2021,20-12-2021,1556.72
7659774,57579,4,28-11-2021,7,02-12-2021,09-12-2021,4264
7659775,57570,4,28-11-2021,3,02-12-2021,14-12-2021,14273
7659776,57185,4,28-11-2021,3,06-12-2021,23-12-2021,19945
7659777,57183,4,28-11-2021,7,02-12-2021,20-12-2021,29139
7659778,57592,4,29-11-2021,1,02-12-2021,16-12-2021,1199
7659779,57548,3,29-11-2021,3,02-12-2021,18-12-2021,15375.36
7659780,57543,5,29-11-2021,5,05-12-2021,06-12-2021,34151
7659781,57268,4,29-11-2021,7,06-12-2021,16-12-2021,8200
7659782,57560,5,29-11-2021,1,02-12-2021,15-12-2021,85683
7659783,57511,4,29-11-2021,8,03-12-2021,18-12-2021,17858
7659784,57574,2,29-11-2021,5,04-12-2021,23-12-2021,17720
7659785,57442,4,29-11-2021,5,02-12-2021,11-12-2021,980
7659786,57558,3,29-11-2021,7,09-12-2021,22-12-2021,1045.44
7659787,57587,4,29-11-2021,4,09-12-2021,19-12-2021,17638
7659788,57322,4,29-11-2021,6,04-12-2021,18-12-2021,4200
7659789,57548,5,29-11-2021,8,02-12-2021,05-12-2021,280
7659790,57577,4,29-11-2021,4,02-12-2021,13-12-2021,29791
7659791,57345,4,29-11-2021,1,05-12-2021,10-12-2021,15733
7659792,57516,5,29-11-2021,8,06-12-2021,21-12-2021,22561
7659793,57583,5,29-11-2021,7,05-12-2021,13-12-2021,25347
7659794,57352,4,29-11-2021,2,05-12-2021,23-12-2021,8232
7659795,57587,3,29-11-2021,2,05-12-2021,22-12-2021,4279.44
7659796,57490,3,29-11-2021,8,09-12-2021,21-12-2021,17633.44
7659797,57523,6,30-11-2021,5,02-12-2021,14-12-2021,3110
7659798,57209,3,30-11-2021,4,08-12-2021,11-12-2021,13975.28
7659799,57278,4,30-11-2021,6,08-12-2021,09-12-2021,450
7659800,57246,4,30-11-2021,7,05-12-2021,07-12-2021,4193
7659801,57342,6,30-11-2021,6,04-12-2021,16-12-2021,5594
7659802,57588,3,30-11-2021,5,10-12-2021,22-12-2021,18414.88
7659803,57508,3,30-11-2021,8,07-12-2021,10-12-2021,1689.6
7659804,57585,3,30-11-2021,6,07-12-2021,15-12-2021,10762.4
7659805,57380,5,30-11-2021,5,08-12-2021,23-12-2021,8852
7659806,57378,4,30-11-2021,2,01-12-2021,19-12-2021,1670
7659807,57583,4,30-11-2021,5,05-12-2021,14-12-2021,23491
7659808,57515,4,30-11-2021,1,05-12-2021,11-12-2021,21395
7659809,57583,4,30-11-2021,1,03-12-2021,06-12-2021,11748
7659810,57230,4,30-11-2021,3,05-12-2021,20-12-2021,3510
7659811,57562,6,30-11-2021,4,10-12-2021,15-12-2021,5955
7659812,57233,4,30-11-2021,3,03-12-2021,19-12-2021,31368
7659813,57538,6,30-11-2021,5,02-12-2021,10-12-2021,14315
7659814,57519,4,30-11-2021,4,08-12-2021,25-12-2021,17981
7659815,57574,5,30-11-2021,3,05-12-2021,13-12-2021,29176
7659816,57081,4,30-11-2021,7,04-12-2021,21-12-2021,9585
7659817,57567,2,30-11-2021,3,07-12-2021,19-12-2021,7423
7659818,57493,4,30-11-2021,2,09-12-2021,19-12-2021,3760
7659819,57568,4,01-12-2021,8,09-12-2021,29-12-2021,41915
7659820,57100,6,01-12-2021,4,03-12-2021,18-12-2021,14670
7659821,57456,4,01-12-2021,8,02-12-2021,21-12-2021,1104
7659822,57308,4,01-12-2021,2,09-12-2021,13-12-2021,25801
7659823,57593,3,01-12-2021,4,08-12-2021,23-12-2021,11440
7659824,57300,4,01-12-2021,6,03-12-2021,17-12-2021,9404
7659825,57595,4,01-12-2021,5,05-12-2021,09-12-2021,4123
7659826,57478,3,01-12-2021,6,05-12-2021,07-12-2021,25967
7659827,57407,4,01-12-2021,4,04-12-2021,15-12-2021,9561
7659828,57294,6,01-12-2021,4,08-12-2021,09-12-2021,13682
7659829,57120,6,01-12-2021,3,10-12-2021,30-12-2021,2936
7659830,57345,4,01-12-2021,2,06-12-2021,10-12-2021,6627
7659831,57585,3,01-12-2021,2,03-12-2021,23-12-2021,7000
7659832,57307,3,01-12-2021,5,04-12-2021,10-12-2021,9728
7659833,57571,6,01-12-2021,1,09-12-2021,22-12-2021,26263
7659834,57595,6,02-12-2021,3,08-12-2021,28-12-2021,2710
7659835,57590,6,02-12-2021,4,12-12-2021,26-12-2021,24493
7659836,57414,3,02-12-2021,7,11-12-2021,15-12-2021,51421
7659837,57270,5,02-12-2021,5,05-12-2021,17-12-2021,4619
7659838,57467,4,02-12-2021,5,10-12-2021,23-12-2021,5115
7659839,57459,3,02-12-2021,8,07-12-2021,09-12-2021,58
7659840,57417,3,02-12-2021,6,04-12-2021,19-12-2021,3081
7659841,57556,6,02-12-2021,4,09-12-2021,28-12-2021,23698
7659842,57343,3,02-12-2021,4,10-12-2021,13-12-2021,23259
7659843,57504,5,02-12-2021,3,06-12-2021,21-12-2021,10574
7659844,57250,4,02-12-2021,8,09-12-2021,19-12-2021,8131
7659845,57593,6,02-12-2021,5,12-12-2021,20-12-2021,11085
7659846,57351,5,02-12-2021,8,07-12-2021,23-12-2021,14983
7659847,57559,2,02-12-2021,1,12-12-2021,31-12-2021,39220
7659848,57538,6,02-12-2021,8,11-12-2021,23-12-2021,10256
7659849,57322,5,02-12-2021,3,12-12-2021,19-12-2021,1860
7659850,57269,3,02-12-2021,7,11-12-2021,21-12-2021,83761
7659851,57485,4,02-12-2021,1,12-12-2021,18-12-2021,95039
7659852,57596,3,02-12-2021,8,10-12-2021,22-12-2021,21027
7659853,57559,4,02-12-2021,4,05-12-2021,19-12-2021,1495
7659854,57287,4,03-12-2021,7,13-12-2021,19-12-2021,8444
7659855,57411,4,03-12-2021,7,13-12-2021,25-12-2021,3823
7659856,57515,3,03-12-2021,8,04-12-2021,24-12-2021,15274
7659857,57526,4,03-12-2021,6,09-12-2021,19-12-2021,12580
7659858,57426,4,03-12-2021,8,07-12-2021,17-12-2021,11631
7659859,57554,6,03-12-2021,6,06-12-2021,24-12-2021,1500
7659860,57336,3,03-12-2021,1,07-12-2021,21-12-2021,10111
7659861,57505,4,03-12-2021,3,13-12-2021,23-12-2021,880
7659862,57155,4,03-12-2021,2,10-12-2021,18-12-2021,11489
7659863,57592,3,03-12-2021,4,13-12-2021,28-12-2021,12320
7659864,57425,4,03-12-2021,5,07-12-2021,25-12-2021,26289
7659865,57513,4,03-12-2021,3,13-12-2021,18-12-2021,840
7659866,57408,4,03-12-2021,3,10-12-2021,22-12-2021,7238
7659867,57182,3,03-12-2021,5,11-12-2021,13-12-2021,21612
7659868,57593,5,03-12-2021,7,11-12-2021,19-12-2021,1408
7659869,57570,4,03-12-2021,3,09-12-2021,28-12-2021,9421
7659870,57596,4,03-12-2021,6,06-12-2021,17-12-2021,18441
7659871,57460,3,04-12-2021,5,08-12-2021,09-12-2021,1557
7659872,57397,5,04-12-2021,2,08-12-2021,19-12-2021,11215
7659873,57275,3,04-12-2021,6,05-12-2021,13-12-2021,4622
7659874,57591,4,04-12-2021,3,14-12-2021,31-12-2021,2625
7659875,57301,4,04-12-2021,3,06-12-2021,09-12-2021,43147
7659876,57338,4,04-12-2021,5,13-12-2021,27-12-2021,2800
7659877,57542,6,04-12-2021,7,05-12-2021,20-12-2021,34918
7659878,57596,4,04-12-2021,4,08-12-2021,16-12-2021,28850
7659879,57599,4,04-12-2021,4,12-12-2021,16-12-2021,7852
7659880,57571,5,04-12-2021,6,10-12-2021,14-12-2021,560
7659881,57258,5,04-12-2021,3,14-12-2021,20-12-2021,25216
7659882,57332,4,04-12-2021,7,13-12-2021,27-12-2021,39150
7659883,57363,4,04-12-2021,6,08-12-2021,09-12-2021,5531
7659884,57433,6,04-12-2021,8,10-12-2021,18-12-2021,53830
7659885,57385,5,04-12-2021,4,09-12-2021,15-12-2021,1867
7659886,57516,5,04-12-2021,8,11-12-2021,13-12-2021,26624
7659887,57514,4,04-12-2021,4,14-12-2021,24-12-2021,5389
7659888,57493,5,04-12-2021,1,09-12-2021,10-12-2021,13911
7659889,57219,5,04-12-2021,6,10-12-2021,30-12-2021,17326
7659890,57216,5,04-12-2021,8,09-12-2021,28-12-2021,5062
7659891,57581,3,04-12-2021,5,05-12-2021,25-12-2021,19661
7659892,57356,3,04-12-2021,1,14-12-2021,02-01-2022,11409
7659893,57474,4,04-12-2021,5,09-12-2021,10-12-2021,1224
7659894,57143,4,04-12-2021,6,14-12-2021,03-01-2022,22677
7659895,57286,4,04-12-2021,7,06-12-2021,08-12-2021,18169
7659896,57488,5,04-12-2021,5,13-12-2021,19-12-2021,9295
7659897,57302,3,04-12-2021,7,14-12-2021,24-12-2021,5422
7659898,57431,5,04-12-2021,2,14-12-2021,29-12-2021,17012
7659899,57596,3,04-12-2021,6,05-12-2021,21-12-2021,3400
7659900,57527,6,04-12-2021,1,11-12-2021,16-12-2021,4458
7659901,57568,5,05-12-2021,4,11-12-2021,29-12-2021,46831
7659902,57596,4,05-12-2021,5,10-12-2021,17-12-2021,27259
7659903,57514,4,05-12-2021,2,13-12-2021,26-12-2021,7316
7659904,57340,5,05-12-2021,4,10-12-2021,15-12-2021,14391
7659905,57215,4,05-12-2021,4,12-12-2021,23-12-2021,20943
7659906,57358,4,05-12-2021,2,06-12-2021,16-12-2021,1812
7659907,57349,4,05-12-2021,8,14-12-2021,23-12-2021,26148
7659908,57599,5,05-12-2021,5,11-12-2021,12-12-2021,12761
7659909,57586,2,05-12-2021,7,15-12-2021,31-12-2021,2986
7659910,57553,5,05-12-2021,5,06-12-2021,12-12-2021,36095
7659911,57245,4,05-12-2021,2,07-12-2021,22-12-2021,8238
7659912,57405,3,05-12-2021,6,15-12-2021,16-12-2021,17926
7659913,57520,2,05-12-2021,3,06-12-2021,07-12-2021,14522
7659914,57538,4,05-12-2021,4,06-12-2021,11-12-2021,17698
7659915,57568,4,05-12-2021,2,12-12-2021,13-12-2021,13800
7659916,57551,4,05-12-2021,7,07-12-2021,16-12-2021,79594
7659917,57584,3,05-12-2021,5,08-12-2021,20-12-2021,44113
7659918,57287,3,05-12-2021,2,08-12-2021,24-12-2021,25062
7659919,57319,3,05-12-2021,8,07-12-2021,20-12-2021,10319
7659920,57572,4,05-12-2021,5,06-12-2021,24-12-2021,8311
7659921,57559,5,05-12-2021,1,08-12-2021,10-12-2021,6326
7659922,57177,4,06-12-2021,4,09-12-2021,10-12-2021,26151
7659923,57549,5,06-12-2021,5,09-12-2021,11-12-2021,58179
7659924,57102,4,06-12-2021,7,14-12-2021,03-01-2022,18920
7659925,57426,4,06-12-2021,1,10-12-2021,29-12-2021,15298
7659926,57596,4,06-12-2021,1,10-12-2021,23-12-2021,31120
7659927,57369,4,06-12-2021,3,09-12-2021,25-12-2021,11525
7659928,57577,3,06-12-2021,6,10-12-2021,24-12-2021,33648
7659929,57178,4,06-12-2021,4,15-12-2021,29-12-2021,35410
7659930,57293,4,06-12-2021,8,14-12-2021,28-12-2021,23512
7659931,57596,4,06-12-2021,7,13-12-2021,26-12-2021,500
7659932,57557,4,06-12-2021,6,08-12-2021,18-12-2021,5423
7659933,57498,4,06-12-2021,6,09-12-2021,22-12-2021,55796
7659934,57097,3,06-12-2021,4,08-12-2021,17-12-2021,6152
7659935,57294,4,06-12-2021,6,16-12-2021,28-12-2021,250
7659936,57436,5,06-12-2021,1,09-12-2021,16-12-2021,27347
7659937,57297,4,06-12-2021,8,16-12-2021,30-12-2021,2800
7659938,57405,6,06-12-2021,3,13-12-2021,27-12-2021,11290
7659939,57597,3,06-12-2021,1,11-12-2021,23-12-2021,32037
7659940,57578,4,06-12-2021,5,07-12-2021,15-12-2021,52679
7659941,57553,4,06-12-2021,4,07-12-2021,22-12-2021,2450
7659942,57529,5,07-12-2021,2,11-12-2021,29-12-2021,7313
7659943,57511,3,07-12-2021,7,16-12-2021,01-01-2022,11498
7659944,57590,5,07-12-2021,5,16-12-2021,17-12-2021,62736
7659945,57465,5,07-12-2021,8,12-12-2021,19-12-2021,4443
7659946,57518,3,07-12-2021,8,12-12-2021,20-12-2021,26395
7659947,57445,4,07-12-2021,5,08-12-2021,21-12-2021,9370
7659948,57509,4,07-12-2021,5,09-12-2021,23-12-2021,9778
7659949,57538,4,07-12-2021,4,15-12-2021,18-12-2021,28361
7659950,57556,3,07-12-2021,8,08-12-2021,16-12-2021,32021
7659951,57493,5,07-12-2021,3,11-12-2021,12-12-2021,5250
7659952,57551,4,07-12-2021,5,17-12-2021,27-12-2021,19840
7659953,57586,5,07-12-2021,7,17-12-2021,01-01-2022,13022
7659954,57370,4,07-12-2021,2,09-12-2021,10-12-2021,50615
7659955,57593,6,07-12-2021,6,16-12-2021,04-01-2022,62493
7659956,57579,4,07-12-2021,5,14-12-2021,30-12-2021,17819
7659957,57500,4,07-12-2021,6,10-12-2021,17-12-2021,27345
7659958,57556,6,07-12-2021,7,09-12-2021,28-12-2021,15430
7659959,57407,3,08-12-2021,6,13-12-2021,28-12-2021,15526
7659960,57284,3,08-12-2021,3,16-12-2021,20-12-2021,18913
7659961,57578,4,08-12-2021,3,16-12-2021,02-01-2022,29767
7659962,57578,3,08-12-2021,1,11-12-2021,23-12-2021,33411
7659963,57588,4,08-12-2021,5,14-12-2021,21-12-2021,25718
7659964,57589,3,08-12-2021,1,18-12-2021,21-12-2021,2145
7659965,57596,4,08-12-2021,3,13-12-2021,02-01-2022,19316
7659966,57566,4,08-12-2021,4,15-12-2021,21-12-2021,6243
7659967,57491,6,08-12-2021,2,10-12-2021,29-12-2021,1212
7659968,57555,3,08-12-2021,1,18-12-2021,05-01-2022,1480
7659969,57383,4,08-12-2021,1,11-12-2021,30-12-2021,525
7659970,57363,6,08-12-2021,4,17-12-2021,31-12-2021,21004
7659971,57559,3,08-12-2021,2,13-12-2021,02-01-2022,69100
7659972,57324,6,08-12-2021,3,15-12-2021,18-12-2021,12933
7659973,57093,3,08-12-2021,3,13-12-2021,18-12-2021,4602
7659974,57510,4,08-12-2021,1,15-12-2021,30-12-2021,12237
7659975,57490,5,08-12-2021,5,09-12-2021,23-12-2021,11200
7659976,57600,4,08-12-2021,8,09-12-2021,18-12-2021,4684
7659977,57584,6,08-12-2021,8,10-12-2021,25-12-2021,12554
7659978,57514,4,08-12-2021,2,13-12-2021,27-12-2021,22700
7659979,57132,5,09-12-2021,3,14-12-2021,29-12-2021,7270
7659980,57343,4,09-12-2021,7,10-12-2021,19-12-2021,15431
7659981,57564,6,09-12-2021,1,11-12-2021,24-12-2021,180
7659982,57563,4,09-12-2021,2,13-12-2021,21-12-2021,4605
7659983,57597,4,09-12-2021,4,17-12-2021,26-12-2021,36367
7659984,57432,4,09-12-2021,2,18-12-2021,29-12-2021,63180
7659985,57570,5,09-12-2021,3,16-12-2021,20-12-2021,132
7659986,57561,3,09-12-2021,1,12-12-2021,31-12-2021,1200
7659987,57394,4,09-12-2021,4,12-12-2021,30-12-2021,6635
7659988,57420,3,09-12-2021,6,14-12-2021,15-12-2021,13828
7659989,57441,5,09-12-2021,8,11-12-2021,27-12-2021,20797
7659990,57161,3,09-12-2021,2,18-12-2021,02-01-2022,75225
7659991,57402,3,09-12-2021,7,19-12-2021,30-12-2021,29250
7659992,57328,4,09-12-2021,8,10-12-2021,20-12-2021,23560
7659993,57516,6,09-12-2021,6,16-12-2021,21-12-2021,11940
7659994,57572,4,09-12-2021,1,17-12-2021,18-12-2021,1740
7659995,57544,4,09-12-2021,8,11-12-2021,27-12-2021,4210
7659996,57515,4,09-12-2021,7,17-12-2021,24-12-2021,2903
7659997,57581,4,09-12-2021,8,17-12-2021,27-12-2021,42207
7659998,57407,4,09-12-2021,7,17-12-2021,21-12-2021,10352
7659999,57592,4,10-12-2021,7,16-12-2021,28-12-2021,48827
7660000,57544,4,10-12-2021,1,18-12-2021,01-01-2022,33129
7660001,57564,3,10-12-2021,1,12-12-2021,30-12-2021,48753
7660002,57563,4,10-12-2021,3,11-12-2021,13-12-2021,14917
7660003,57586,5,10-12-2021,8,20-12-2021,01-01-2022,26749
7660004,57575,4,10-12-2021,2,20-12-2021,03-01-2022,12421
7660005,57418,5,10-12-2021,4,11-12-2021,27-12-2021,32854
7660006,57235,3,10-12-2021,7,13-12-2021,26-12-2021,2831
7660007,57317,3,10-12-2021,8,15-12-2021,30-12-2021,35013
7660008,57600,6,10-12-2021,2,12-12-2021,24-12-2021,73325
7660009,57585,4,10-12-2021,1,19-12-2021,31-12-2021,19865
7660010,57601,1,10-12-2021,6,11-12-2021,18-12-2021,21895
7660011,57275,4,10-12-2021,5,19-12-2021,20-12-2021,1341
7660012,57299,4,10-12-2021,6,20-12-2021,24-12-2021,56312
7660013,57542,4,10-12-2021,4,20-12-2021,28-12-2021,25657
7660014,57597,3,10-12-2021,4,16-12-2021,17-12-2021,10441
7660015,57517,4,10-12-2021,3,11-12-2021,29-12-2021,2160
7660016,57495,4,10-12-2021,5,19-12-2021,06-01-2022,70441
7660017,57584,4,10-12-2021,5,16-12-2021,02-01-2022,7946
7660018,57246,4,10-12-2021,1,11-12-2021,12-12-2021,4451
7660019,57552,3,10-12-2021,3,13-12-2021,15-12-2021,10946
7660020,57408,4,10-12-2021,2,20-12-2021,07-01-2022,30491
7660021,57591,4,10-12-2021,8,12-12-2021,27-12-2021,180
7660022,57568,3,10-12-2021,2,18-12-2021,05-01-2022,6343
7660023,57595,5,11-12-2021,1,21-12-2021,30-12-2021,47173
7660024,57497,1,11-12-2021,4,17-12-2021,18-12-2021,5352
7660025,57517,4,11-12-2021,1,17-12-2021,06-01-2022,20289
7660026,57593,3,11-12-2021,8,16-12-2021,01-01-2022,28452
7660027,57266,4,11-12-2021,7,16-12-2021,19-12-2021,3900
7660028,57513,3,11-12-2021,7,16-12-2021,25-12-2021,678
7660029,57600,6,11-12-2021,8,21-12-2021,03-01-2022,18272
7660030,57560,5,11-12-2021,5,20-12-2021,21-12-2021,8474
7660031,57185,3,11-12-2021,1,14-12-2021,16-12-2021,2816
7660032,57599,1,11-12-2021,1,15-12-2021,29-12-2021,20181
7660033,57517,4,11-12-2021,1,16-12-2021,05-01-2022,2349
7660034,57345,6,11-12-2021,4,21-12-2021,29-12-2021,53912
7660035,57601,4,11-12-2021,3,12-12-2021,28-12-2021,29247
7660036,57558,6,11-12-2021,7,19-12-2021,25-12-2021,8761
7660037,57471,4,11-12-2021,4,12-12-2021,29-12-2021,5167
7660038,57546,3,11-12-2021,3,21-12-2021,24-12-2021,24689
7660039,57594,4,11-12-2021,6,18-12-2021,31-12-2021,9407
7660040,57537,5,11-12-2021,4,18-12-2021,04-01-2022,16854
7660041,57584,3,12-12-2021,5,13-12-2021,20-12-2021,22995
7660042,57513,5,12-12-2021,6,19-12-2021,22-12-2021,34350
7660043,57450,4,12-12-2021,1,13-12-2021,29-12-2021,50719
7660044,57526,5,12-12-2021,3,17-12-2021,24-12-2021,21643
7660045,57340,4,12-12-2021,5,18-12-2021,30-12-2021,13386
7660046,57211,6,12-12-2021,1,14-12-2021,18-12-2021,20161
7660047,57557,4,12-12-2021,3,15-12-2021,29-12-2021,399
7660048,57384,6,12-12-2021,3,22-12-2021,07-01-2022,7578
7660049,57444,5,12-12-2021,7,20-12-2021,29-12-2021,20831
7660050,57593,4,12-12-2021,2,18-12-2021,06-01-2022,34812
7660051,57231,3,12-12-2021,8,19-12-2021,26-12-2021,2756
7660052,57592,2,12-12-2021,8,17-12-2021,25-12-2021,50708
7660053,57450,4,12-12-2021,8,19-12-2021,29-12-2021,4719
7660054,57468,5,12-12-2021,2,15-12-2021,31-12-2021,21344
7660055,57445,6,12-12-2021,2,22-12-2021,10-01-2022,365
7660056,57539,3,12-12-2021,2,22-12-2021,25-12-2021,7591
7660057,57349,4,12-12-2021,7,20-12-2021,22-12-2021,4259
7660058,57543,3,12-12-2021,8,13-12-2021,27-12-2021,5066
7660059,57085,4,12-12-2021,1,15-12-2021,28-12-2021,23829
7660060,57517,5,12-12-2021,8,16-12-2021,04-01-2022,28020
7660061,57577,4,12-12-2021,8,13-12-2021,28-12-2021,5523
7660062,57533,3,12-12-2021,8,15-12-2021,17-12-2021,34731
7660063,57405,3,12-12-2021,4,16-12-2021,31-12-2021,1926
7660064,57419,4,12-12-2021,2,22-12-2021,03-01-2022,1040
7660065,57594,4,12-12-2021,8,13-12-2021,15-12-2021,46032
7660066,57396,3,13-12-2021,2,15-12-2021,31-12-2021,17445
7660067,57367,4,13-12-2021,6,18-12-2021,20-12-2021,6241
7660068,57159,5,13-12-2021,2,17-12-2021,01-01-2022,29253
7660069,57578,4,13-12-2021,8,14-12-2021,24-12-2021,13400
7660070,57544,5,13-12-2021,1,20-12-2021,06-01-2022,29678
7660071,57582,3,13-12-2021,8,16-12-2021,28-12-2021,5250
7660072,57485,4,13-12-2021,1,14-12-2021,27-12-2021,21741
7660073,57573,3,13-12-2021,8,20-12-2021,28-12-2021,25074
7660074,57592,4,13-12-2021,3,14-12-2021,23-12-2021,14571
7660075,57567,4,13-12-2021,3,16-12-2021,18-12-2021,4877
7660076,57376,6,13-12-2021,5,20-12-2021,29-12-2021,2900
7660077,57447,3,13-12-2021,1,18-12-2021,19-12-2021,48508
7660078,57566,3,13-12-2021,3,17-12-2021,02-01-2022,386
7660079,57335,4,13-12-2021,5,21-12-2021,05-01-2022,5220
7660080,57530,4,13-12-2021,2,14-12-2021,03-01-2022,2232
7660081,57563,4,13-12-2021,7,20-12-2021,07-01-2022,24729
7660082,57252,4,13-12-2021,1,17-12-2021,22-12-2021,8661
7660083,57128,4,13-12-2021,3,16-12-2021,19-12-2021,11085
7660084,57547,4,13-12-2021,7,18-12-2021,05-01-2022,34649
7660085,57601,4,13-12-2021,2,21-12-2021,01-01-2022,6634
7660086,57287,4,13-12-2021,6,19-12-2021,29-12-2021,54037
7660087,57514,6,14-12-2021,1,19-12-2021,06-01-2022,31981
7660088,57515,4,14-12-2021,1,21-12-2021,05-01-2022,13705
7660089,57569,5,14-12-2021,5,24-12-2021,25-12-2021,18503
7660090,57486,6,14-12-2021,3,20-12-2021,23-12-2021,32496
7660091,57415,4,14-12-2021,1,16-12-2021,04-01-2022,54789
